Report No.,Code,Incident Type,Title,Date,Location,Latitude,Longitude,Description,Weapons,Actor Type,Actors,Actor Categories,Unspecified,Pistol,Revolver,Assault Rifle,Rifle,Shotgun,SMG,LMG,HMG,GL,AGL,RPG/ATW,Mortar,ATGM,MANPADS,Hand Grenade,Projected Gren,Rifle Gren,Munition,Ammo,Craft handgun,Craft Rifle,Craft Shotgun,Craft SMG,Craft RPG,Tags,Convergence,Arms Score,Source
1,VNM.2022.08.19.001,Seizure,"Two business directors jailed after AK, CZ75 pistol 'stand-off' over debt dispute in Ha Tinh",19 August 2022,"Huong Khe Town, Huong Khe District, Ha Tinh",18.1737562729417,105.704493037499,"Police recovered one Type 81-1 assault rifle and one CZ75 pistol from Le Xuan Giap and Tran Phat Dat, two local business directors, after Giap fired six rounds from the rifle skyward outside his home to intimidate Dat during a dispute over unpaid business debts in Huong Khe Town, Huong Khe District, Ha Tinh, on 19 August 2022; Dat had arrived at Giap's home carrying the loaded CZ75 to confront him before the two men reconciled and went inside together.

The pair enlisted an acquaintance, Ho Hong Quang, to help hide the weapons — Giap buried the rifle in his garden and buried the ammunition separately, while Quang threw the pistol into a nearby reservoir — but investigators recovered both weapons after a week-long inquiry that included a mine-clearance unit dredging the reservoir. All three men were arrested and charged with illegal possession and use of a military-pattern firearm; Giap, who has prior convictions for murder and illegal firearms possession, was additionally investigated for making death threats.","1 Type 81-1 assault rifle
1 CZ75 pistol
ammunition, quantity unspecified.","Criminal Individual
Police","Criminal Individual (Le Xuan Giap, 38 — business director, arrested, prior convictions for murder and illegal firearms possession; Tran Phat Dat, 58 — business director and chairman of the Huong Khe business association, arrested; Ho Hong Quang, 37 — accomplice, arrested); Police (Ha Tinh Provincial Police Criminal Police Department, Huong Khe District Police).","Criminal, State",,1,,1,,,,,,,,,,,,,,,,,,,,,,"Crime, Interpersonal dispute",,1,https://tuoitre.vn/nld/phap-luat/noi-chuyen-voi-nhau-bang-sung-2-giam-doc-doanh-nghiep-bi-bat-20220910125629328.htm
10,VNM.2022.08.15.001,Seizure,Man arrested for firing three-barrel craft handgun at rival's home in Ninh Thuan,15 August 2022,"Bao An Ward, Phan Rang - Thap Cham City, Ninh Thuan",11.59067466421675,108.9506499280276,"Police seized a revolver when they arrested Tran Ngoc Sang at his residence in Bao An Ward, Phan Rang - Thap Cham City, Ninh Thuan on 15 August 2022. The arrest occurred after Sang and an unidentified accomplice, riding a motorbike, had gone to the Do Vinh Ward home of Tran Van Thuan on 25 June and fired the weapon amid a pre-existing dispute. Sang, who had four prior administrative sanctions for theft and unlicensed use of weapons/support tools, was charged and ordered held for three months' pretrial detention.",1 craft revolver,"Criminal Individual
Police","Criminal Individual (Tran Ngoc Sang, born 1993; unidentified accomplice); Police (Ninh Thuan Provincial Police Investigative Security Department).","Criminal, State",,,,,,,,,,,,,,,,,,,,,1,,,,,Interpersonal dispute,,6,https://tuoitre.vn/plo/bat-thanh-nien-dung-sung-de-doa-nguoi-khac-o-ninh-thuan-109694029.htm
10,VNM.2022.08.09.001,Illicit transfer,Four men charged over handgun resale chain in Tra Vinh,09 August 2022,"Khom 6, Cang Long Town, Cang Long District, Tra Vinh",9.99569256957918,106.2054708356684,"Police seized a converted handgun and five rounds of ammunition from Nguyen Trong Tinh as he attempted to return it to seller Tran Hu Thang in Khom 6, Cang Long Town, Cang Long District, Tra Vinh, around 9 August 2022. In January 2022, Bui Thanh Tha arranged for Tinh to collect the gun and five rounds and sell them to Thang for VND 3.5 million. In May 2022, Thang resold the weapon to Le Van Giang for VND 5 million, but after finding the gun did not fire properly, Giang asked Tinh to return it to Thang for a refund, promising Tinh VND 2 million for the errand. Tinh was stopped and searched by police while carrying the gun.

Police charged and detained Tinh for illegal possession and Thang for illegal trading of a military-grade weapon on 9 August 2022; Tha, who had fled to Tan Phu Ward, District 7, Ho Chi Minh City, was tracked down and arrested there, with charges and detention formalized on 10 November 2022, while Giang was also charged with illegal possession. Police noted that Tinh had a prior conviction for property destruction and Thang a prior conviction for drug trafficking.","1 craft handgun (homemade, black-bodied)
5 rounds of ammunition (metal, yellow-colored)","Criminal Organization
Police","Criminal Organization (Bui Thanh Tha, alias ""Tha Map"", born approximately 1989; Tran Huu Thang, born approximately 1971; Nguyen Trong Tinh, born approximately 1987; Le Van Giang, born approximately 1988); Police (Tra Vinh Provincial Police Investigative Security Department, Cang Long District Police).","Criminal, State",,,,,,,,,,,,,,,,,,,,5,1,,,,,Conversion,,0.5,https://tuoitre.vn/plo/cong-an-tra-vinh-bat-2-nguoi-mua-ban-tang-tru-sung-dan-109693056.htm
0,VNM.2022.10.16.001,Seizure,Authorities Charge Ringleader of 600+ Firearm Trafficking Network Spanning Six Provinces in Nha Trang,16 October 2022,"Nha Trang, Khanh Hoa (network spanning Kien Giang, An Giang, Ca Mau, Binh Duong, HCMC)",12.2499525601297,109.177133808523,"The authorities charged 17 members of a suspected arms trafficking ring active in Nha Trang, Khánh Hòa Province; Rạch Giá City, Kien Giang Province;  An Giang Province; Ca Mau Province; Binh Duong Province; and Ho Chi Minh City. The suspected ring is thought to have trafficked more than 600 firearms. Police arrested the suspects in August 2022, along with a related network (see VNM.2022.08.22.001).

The case originated with a Kien Giang-led investigation opened August 2022 that was prompted by a rise in armed disputes and protection rackets in Rach Gia and other Kien Giang districts in late 2021/early 2022. Vu Thi Diep, the alleged head of the distribution network, had first been charged in 2019 for illegal weapons sales but was allowed a suspended sentence because she was raising a young child. Despite this, she ""continued to make connections to sell weapons from Cambodia to Vietnam."" Police identified Diep as a principal supplier of a separate sale of 100 Chinese-made bladed weapons in My Tho, Tien Giang in September 2022 that linked to the broader network.

In August 2022, police arrested one of the syndicate members, Duong Minh Tuan, for storing meth in a motel room in Rạch Giá City, Kien Giang Province (see VNM.2022.08.22.001). Police also found tools for manufacturing/altering firearms. A local couple, Cao Van Hoai and Vo Ngoc Tram, supplied preconverted firearms and sold the finished products over social media. Diep allegedly supplied the couple with 400 guns, 1,300 rubber bullets and 1,300 pressurized gas canisters between early 2022 and October 17 2022.

On 13 October, Diep directed Dang Van Tinh (in Di An, Binh Duong) to ship three boxes of 63 guns via a Mien Dong bus-station freight service to ""Huan"" in Nha Trang. Tinh was arrested on 16 October with two BB guns, a folding knife, and a phone. The recipients — brothers Dang Quoc Huan and Dang Quoc Anh, from Phu Yen, living together in Nha Trang — admitted receiving regular shipments from Diep to distribute as her regional dealers across central Vietnam, storing them at a warehouse on Le Hong Phong street, Phuoc Long ward, Nha Trang. Police seized 134 M1911-pattern pistols, 64 revolvers, and 31 rubber-bullet/tear-gas guns (229 total, all presumably converted/convertible firearms), plus 455 pressurized gas canisters and 6 kilograms of steel BB pellets. The network reportedly used non-registered promotional SIM cards and bank accounts purchased online to evade tracking. Police arrested Diep along with three of her accomplices in HCMC, Binh Duong, and Khánh Hòa. Photographs showed dozens of revolvers and pistols.","229 unspecified firearms, images show mix of revolvers and pistols (presumably converted, i.e. craft handguns)","Criminal Organization
Police","Criminal organization (arms trafficking ring, led by Vu Thi Diep); Police","Criminal, State",,,,,,,,,,,,,,,,,,,,6,229,,,,,"Crime, Online, Smuggling",,0.55,https://e.vnexpress.net/news/news/mekong-delta-woman-helms-weapon-ring-that-sells-600-guns-4640709.html
8,VNM.2022.08.01.002,Surrender/Amnesty,Residents surrender CKC rifle and homemade gun in Phu Yen amnesty campaign,01 August 2022,"Xuan Quang 2 Commune, Dong Xuan District, Phu Yen",13.3624566985189,109.070214406872,"Residents Tran Van Dun and Nguyen Hai Son voluntarily surrendered an SKS rifle, 85 rounds of ammunition, and a homemade gun they said they had found by chance to police in Xuan Quang 2 Commune, Dong Xuan District, Phu Yen in early August 2022. The surrender was part of a wider provincial collection campaign that recovered 344 guns (including 30 military firearms and 258 homemade guns), 1,782 rounds, and 484 explosive items across Phu Yen from 2020 to 2022.",1 SKS rifle; 85 rounds of ammunition; 1 craft firearm (presumed craft rifle).,"Civilian Community
Police","Civilian Community (Tran Van Dun; Nguyen Hai Son); Police (Xuan Quang 2 Commune Police, Dong Xuan District Police, Phu Yen Provincial Police).","Other, State",,,,,1,,,,,,,,,,,,,,,85,,1,,,,,,114.56,https://cand.vn/van-dong-thu-hoi-vu-khi-vat-lieu-no-trong-dong-bao-vung-cao-post680055.html
10,VNM.2022.06.22.001,Seizure,Police seize three firearms and ammunition from drug dealer's home in Vinh Long,22 June 2022,"Trung Hieu Commune, Vung Liem District, Vinh Long",10.07359001724875,106.1552119454631,"Police seized one converted revolver, one SKS-pattern rifle, one air rifle, and 21 rounds of ammunition from the home of drug dealer Pham Anh Nhut in Trung Hieu Commune, Vung Liem District, Vinh Long on 22 June 2022. Police earlier arrested two men leaving a nearby cafe after they had bought over VND 1.5 million of drugs from Nhut; their statements led police to search Nhut's home the same day, where they found more than 110 grams of assorted drugs alongside the weapons cache.

On 21 February 2023 the Vinh Long Provincial People's Court convicted Nhut of illegally trafficking drugs to multiple users across Vung Liem, Long Ho, and Tra On districts, and sentenced him to 20 years in prison.","1 converted revolver (craft handgun)
one SKS-pattern rifle
1 air rifle (craft rifle)
21 rounds of ammunition","Criminal Individual
Police
Other State Agency","Criminal Individual (Pham Anh Nhut, born 1983); Police (Vinh Long Provincial Police Narcotics Investigation Department, Vung Liem District Police); Other State Agency (Vinh Long Provincial People's Court).","Criminal, State",,,,,1,,,,,,,,,,,,,,,21,1,1,,,,"Crime, Conversion",Drug trafficking,4.85,https://tuoitre.vn/nguoi-dan-ong-mua-ban-ma-tuy-tang-tru-nhieu-sung-dan-20230221142946238.htm
0,VNM.2022.06.20.001,Illicit manufacture,Police Dismantle Major Arms Trafficking Network Selling Converted Airsoft Pistols in Ho Chi Minh City,20 June 2022,"Pham Huu Lau Street, Phuoc Kieng, Nha Be, HCMC",10.7028140894415,106.724507963417,"Police seized 33 pistols, three revolvers, and dozens of ammunition boxes among other weapons when they arrested members of a suspected arms trafficking network in HCMC. A police patrol first conducted a vehicle inspection on Trang Tu Street (Ward 2, District 6), discovering and seizing one revolver and 10 rounds of ammunition. The suspect confessed he was hired to deliver the weapons on behalf of Tran Duy Khanh (see event dated 10/26/2023), a personal friend. The individual said he was paid VND 100,000 for each delivery. 

Police raided Khanh's internet shop and residence on Pham Huu Lau Street, seizing 33 pistols, 2 revolvers, and dozens of ammunition boxes (possibly magazines). Khanh was reportedly an arms enthusiast who learned how to assemble weapons online and began sourcing supplies to sell weapons online and to acquaintances. Khanh sold weapons to individuals on Facebook, Zalo, TikTok, etc. He apparently bought supplies in bulk batches and sold to customers outside of his local area, in order to protect himself. 

A video showed dozens of Colt M1911 pistols (likely converted airsoft guns), one revolver, and one air rifle.","33 Colt M1911-pattern pistols, likely converted airsoft (craft handguns)
3 revolvers
1 air rifle (craft rifle)
~1000 rounds of ammunition (estimate)","Criminal Organization
Police","Criminal organization (arms trafficking network, led by Tran Duy Khanh); Police","Criminal, State",,,3,,,,,,,,,,,,,,,,,1000,33,1,,,,"Crime, Online, Conversion",,4.71,https://congan.com.vn/vu-an/kham-pha-kho-vu-khi-nong-tu-doi-tuong-nghi-van-trom-cap_132903.html
9,VNM.2022.05.31.001,Seizure,Police seize Type 56 assault rifle and wildlife products from suspect in Quang Binh,31 May 2022,"Phuc Trach Commune, Bo Trach District, Quang Binh",18.0975424144268,105.783600249406,"Police seized one Type 56 assault rifle and a craft rifle, along with wildlife products, from Nguyen Van Nhuong's home after investigating him over an earlier property dispute in Phuc Trach Commune, Bo Trach District, Quang Binh on 31 May 2022. Police opened an investigation into Nhuong after he and several others vandalized property belonging to Le Thi Be's family at a work site in Thanh Sen Hamlet, Phuc Trach Commune, following a personal dispute. A subsequent emergency search of Nhuong's residence turned up the weapons.","1 Type 56 assault rifle
1 craft rifle","Criminal Individual
Police","Criminal Individual (Nguyen Van Nhuong, born 1974); Police (Bo Trach District Police).","Criminal, State",,,,1,,,,,,,,,,,,,,,,,,1,,,,"Crime, Interpersonal dispute",Wildlife trafficking,30.5,https://cand.vn/bat-giu-doi-tuong-tang-tru-trai-phep-sung-quan-dung-post655546.html
0,VNM.2022.05.21.001,Seizure,Police Seize Craft Rifles From Drug Trafficker Near Laos Border in Nghe An,21 May 2022,"Ka Noi, Na Ngoi, Ky Son, Nghe An",19.2451125270651,104.185864355633,"Police seized three craft production rifles, four rounds of ammunition, and 20 pellets along with 206 synthetic pills when they arrested a suspected drug trafficker in a remote village near the border with Laos. The suspect is part of a group of suspected drug traffickers who brought drugs into Vietnam from Laos for distribution elsewhere in the country. Image showed three craft rifles. ","3 craft rifles
4 rounds of ammunition","Criminal Organization
Police",Criminal organization (drug trafficking network); Police,"Criminal, State",,,,,,,,,,,,,,,,,,,,4,,3,,,,"Crime, Smuggling",Drug trafficking,6,https://baophapluat.vn/nghe-an-bat-doi-tuong-su-dung-vu-khi-nong-mang-ma-tuy-qua-bien-gioi-post447930.html
0,VNM.2022.05.20.001,Seizure,Police Seize Pistol and Second Firearm After Street Altercation in Hanoi,20 May 2022,"Hang Be Market, Old Quarter, Hoan Kiem, Hanoi",21.0329716736345,105.85379068521,"Police seized a Type 59 (Makarov) pistol and one other 'lighter' firearm (possibly a revolver) following an altercation between two men. One man approached another with whome he apparently had a personal conflict with two handguns and attempted to fire; the firearms failed to discharge, leading the two men to physically brawl before police intervened.","1 Type 59 (Makarov) pistol
1 possible revolver","Criminal Individual
Police",Criminal individuals; Police,"Criminal, State",,1,1,,,,,,,,,,,,,,,,,,,,,,,Crime,,3.04,https://znews.vn/hai-tay-hai-sung-doa-ban-doi-thu-tren-pho-post1318987.html
0,VNM.2022.05.15.001,Seizure,Police Seize Two Pistols and Air Rifle From Drug Suspect's Residence in Son La,15 May 2022,"Hat Lot, Mai Son, Son La",21.1986244432043,104.104471331242,"Police seized two pistols and one air gun along with 199 synthetic pills when they arrested a drug suspect and searched his residence.

Cong An Nhan Dan posted an image of the seizure, showing two pistols and one high-quality air rifle. ","2 pistols
1 air rifle (craft rifle)",Criminal Individual,Criminal individual (drug suspect),Criminal,,2,,,,,,,,,,,,,,,,,,,,1,,,,Crime,,2,https://baophapluat.vn/bat-giu-doi-tuong-tang-tru-ma-tuy-thu-giu-3-khau-sung-post446933.html
0,VNM.2022.03.05.001,Seizure,Border Guards Seize Pistol From Drug Trafficker Crossing From Cambodia in An Giang,05 March 2022,"Phu Hoi Border Guard Station, An Phu District, An Giang",10.811116188212,105.073769250366,"Border guards seized one Type 54 pistol and five rounds of ammunition along with 2kg of suspected crystal meth when they intercepted a suspect who had illegally crossed the border from Cambodia. The suspect attempted to flee as he approached a COVID checkpoint. The suspect confessed that he worked ""in Cambodia for more than 2 years in Pray Chu Sa, Ta Keo Province"" and ""would bring the above goods to the Kenh Ruot area, Phu Hoi commune, An Phu district, where someone would come to ""receive the goods"" and would be paid 100,000 riel"" (VND 550,000). Images showed one Type 54 pistol and five rounds of ammunition.","1 Type 54 pistol 
5 rounds of ammunition","Criminal Individual
Military",Criminal individual (drug trafficker); Military (Border Guard),"Criminal, State",,1,,,,,,,,,,,,,,,,,,5,,,,,,"Crime, Smuggling",Drug trafficking,3,https://tuoitre.vn/bat-nghi-pham-nhap-canh-trai-phep-tu-campuchia-mang-theo-sung-k54-20220306162321306.htm
0,VNM.2022.03.02.001,Surrender/Amnesty,Residents Surrender 32 Craft Firearms During Amnesty Campaigns in Ha Giang,02 March 2022,"Phuong Do, Ha Giang, Ha Giang",22.8416830522006,104.94272686082,"Residents of Phuong Do handed over 16 craft production firearms (14 flintlock guns and 2 alcohol guns), 1 gun barrel, and 141 rounds of rifle ammunition to the police following an amnesty program. Police also received another 16 craft production weapons during another campaign in the same commune in January 2022.","32 unspecified craft-production firearms
141 rounds of ammunition","Civilian Community
Police",Civilian community; Police,"Other, State",32,,,,,,,,,,,,,,,,,,,141,,,,,,,,1.05,https://baophapluat.vn/ha-giang-nguoi-dan-tu-nguyen-giao-nop-16-khau-sung-tu-che-post436179.html
1,VNM.2022.02.28.001,Illicit transfer,Police seize 15 firearms from online arms-trafficking ring in Phu Yen,28 February 2022,"Phu Lam Ward, Tuy Hoa City, Phu Yen",13.0446663641099,109.309747285895,"Police seized one military-pattern handgun from Nguyen Huu Loi, an alleged leader of a firearms-trafficking network, when they intercepted a parcel he was collecting at a bus-ticket office in Phu Lam Ward, Tuy Hoa City, Phu Yen on 28 February 2022. A search of his home turned up 14 more handguns — including pen guns and sporting- and support-tool type weapons — along with several hundred rounds of sporting and military-caliber ammunition, rubber-bullet cartridges, and a pair of handcuffs. Loi admitted running the operation since 2019 through a Facebook contact in Nghe An Province, buying and reselling firearms and ammunition to buyers nationwide via Facebook and Zalo, with weapons shipped disguised as ordinary parcels on intercity buses.

Investigators subsequently identified six accomplices across five provinces — Nguyen Manh Hung, Au Minh Van, Nguyen Huynh Huu Nhan, Huynh Cong Hau, Pham Ngoc Sang, and Pham Lam Vu — and searches of their homes recovered an additional stockless rifle and roughly 95 rounds of 7.65mm ammunition from Van's residence, and a pen gun and two military-caliber rounds from Nhan's residence. On 9 November, the Phu Yen Provincial People's Court convicted all seven defendants of illegal firearms possession, trafficking, or use, with sentences ranging from nine months (suspended) to two years in prison.

Images of the weapons showed one revolver, seven pistols (possibly converted), and 17 packages containing 850 rounds of 9mm rubber ball ammunition.","1 pistol
14 craft handguns (likely converted firearms and craft pen guns)
1 AK-pattern assault rifle
1,353 rounds of 9mm rubber ball ammunition
50 rounds of .45 caliber ammunition
95 rounds 7.62×39mm ammunition
2 rounds military-caliber ammunition.","Criminal Organization
Police","Criminal Organization (Nguyen Huu Loi — leader, convicted; Nguyen Manh Hung, Au Minh Van, Nguyen Huynh Huu Nhan, Huynh Cong Hau, Pham Ngoc Sang, Pham Lam Vu — accomplices, convicted); Police (Phu Yen Provincial Police Narcotics Investigation Department and Security Investigation Agency).","Criminal, State",,1,,1,,,,,,,,,,,,,,,,1500,14,,,,,"Crime, Online, Conversion",,33.41,https://cand.vn/bat-doi-tuong-rao-ban-vu-khi-tren-mang-thu-giu-15-khau-sung-post646318.html
9,VNM.2022.01.13.001,Illicit transfer,Four men caught transporting K59 pistol for sale in Binh Duong,13 January 2022,"Phu An Commune, Ben Cat Town, Binh Duong",11.0582318763419,106.590086945362,"Police seized a K59 pistol and 12 rounds of ammunition from Vo Minh Thong and three accomplices while the group was travelling to deliver the weapon to a buyer in Ben Cat Town, Binh Duong on 13 January 2022. Police had been monitoring Thong after he advertised the pistol for sale on social media for VND 20 million; when a buyer responded, plainclothes officers intercepted the group en route to the handover on 13 January and found the pistol concealed on Thong. A follow-up search of the group's residence in Phu An Commune, Ben Cat Town turned up additional ammunition.","1 K59 pistol
12 rounds of ammunition","Criminal Organization
Police","Criminal Organization (Vo Minh Thong, born 1998; three unnamed accomplices); Police (Binh Duong Provincial Police Criminal Police Division).","Criminal, State",,1,,,,,,,,,,,,,,,,,,12,,,,,,"Online, Crime",,28,https://cand.vn/cung-dong-bon-mang-sung-quan-dung-di-ban-thi-bi-bat-post641488.html
0,VNM.2021.11.29.001,Seizure,Police Seize Two Pistols From Debt Collectors Using Drugs in Kien Giang,29 November 2021,"Ba Hon, Kien Luong, Kien Giang",10.2491574368643,104.589717136335,"Police seized 2 pistols and 14 rounds of ammunition along with 3 suspected drug sachets when they arrested two suspected drug users and debt collectors. The suspects had been tasked with collecting several debts from small business throughout Kien Giang. At a karaoke bar, they consumed an unspecified drug before police inspected the establishment and detained the suspects. Images showed 2 pistols (including a Type 54) and several rounds of ammunition.","1 Type 54 pistol (real)
1 pistol (real, unspecified)
14 rounds of ammunition","Criminal Organization
Police",Criminal organization (debt collectors); Police,"Criminal, State",,2,,,,,,,,,,,,,,,,,,14,,,,,,Crime,Illicit business,1.12,https://tuoitre.vn/mang-sung-quan-dung-di-doi-no-bi-bat-khi-su-dung-ma-tuy-20221201142405029.htm
10,VNM.2021.11.17.001,Seizure,Craft handgun seized from methamphetamine-trafficking ring member in Nghe An,17 November 2021,"Anh Son Town, Anh Son District, Nghe An",18.9306003739284,105.0860617944412,"Police seized a craft handgun and 10 rounds of ammunition when they arrested Nguyen Xuan Dung, a member of a transnational drug-trafficking ring led by Tran Thi Mau, near the Vietnam-Laos cemetery in Anh Son Town, Anh Son District, Nghe An on 17 November 2021. Police earlier caught Nguyen Sy Duc, Nguyen Dinh Tuan, and Phan Thi Loan red-handed transporting methamphetamine, heroin, and ketamine concealed in pineapple sacks to the site; a search of Dung's car during his subsequent arrest turned up the gun, which he said he had bought from a man in China for self-protection.

Investigators determined Mau's ring, active since early 2021, sourced drugs from two unidentified Lao nationals and moved them from Laos into Nghe An for distribution in Hanoi, Ho Chi Minh City, Quang Ninh, and southern provinces, trafficking more than 118.23 kg of drugs across at least four transactions. On 22 January 2024 the Nghe An Provincial People's Court convicted and sentenced nine defendants -- Mau, Duc, Tuan, Dau Thi Tuyet, Phan Thi Loan, Le Thi Hong, Dung, Nguyen Dinh/Dang Dung, and Cu Hoang Hung -- to death for drug trafficking, with Dung receiving an additional two-year sentence for illegal possession of a military-grade weapon; co-defendants Phan Thi Thu Hien and Le Ngoc Tuyen received life sentences.","1 craft handgun
10 rounds of ammunition","Criminal Organization
Police
Other State Agency","Criminal Organization (Tran Thi Mau, born 1968, ringleader; Nguyen Sy Duc; Nguyen Dinh Tuan; Dau Thi Tuyet; Phan Thi Loan; Le Thi Hong; Nguyen Xuan Dung, found with firearm; Nguyen Dinh Dung/Nguyen Dang Dung; Phan Thi Thu Hien; Cu Hoang Hung; Le Ngoc Tuyen; two unidentified Lao nationals as drug suppliers); Police (Ministry of Public Security Drug Crime Investigation Police Department, C04); Other State Agency (Nghe An Provincial People's Procuracy, Nghe An Provincial People's Court).","Criminal, State",,,,,,,,,,,,,,,,,,,,10,1,,,,,"Crime, Smuggling",Drug trafficking,2.14,https://congly.vn/9-an-tu-hinh-trong-duong-day-mua-ban-hon-100kg-ma-tuy-414822.html
0,VNM.2021.11.13.001,Illicit transfer,"Police Seize Shotgun, Converted Pistols, and Revolvers From Weapons Trafficking Pair in Hai Phong",13 November 2021,"4B/4/109 Trai Le, Kenh Duong, Le Chan, Hai Phong",20.8345372388347,106.684740111993,"Police seized one shotgun, two pistols, two revolvers, and assorted ammunition when they arrested two women suspected of trafficking weapons. Police first arrested one of the suspects while transporting a shotgun and ammunition near the Vsip Industrial Park, Thuy Nguyen. She confessed that she was hired to deliver the weapon. Police then raided the residence of the individual who hired the first suspect, finding the remaining weapons and ammunition (which included 8 rubber bullets, 9 iron ball bullets, and bags of explosives and lead pellets) and arrested the second suspect. Image showed two Ekol Major 9mm pistols, two revolvers, 24 rounds of ammunition, and several bags/packages containing pellets.

Anninh Thu Do reported that the suspect who owned the weapons had received them for her brother who subsequently died in mid-2021. She was later contacted by a man seeking to buy a shotgun and materials to make ammunition, which she agreed to sell for VND 11 million. She never directly dealt with the buyer, and hired the other suspect to deliver the weapon. The second suspect also engaged her son to help transfer the weapons undetected. Analysis of the weapons determined that one revolver was a craft production firearm while the others were ""support tools and sports guns."" ","1 shotgun
2 Ekol Major 9mm pistols (craft handguns; likely converted)
1 craft revolver
1 revolver 
24 rounds of ammunition","Criminal Organization
Police",Criminal organization (two women arms traffickers); Police,"Criminal, State",,,1,,,1,,,,,,,,,,,,,,24,3,,,,,"Crime, Conversion",,0.6,https://baophapluat.vn/phat-hien-nhieu-sung-dan-trong-nha-nguoi-phu-nu-o-hai-phong-post422256.html
0,VNM.2021.11.13.002,Seizure,Police Seize Revolver From Speeding Motorcyclist in Tien Giang,13 November 2021,"Kim Son, Chau Thanh District, Tien Giang",10.3248800943763,106.242137296734,Police seized one revolver and six rounds of ammunition when they pursued and arrested and individual speeding on his motorcycle. An image showed the weapon.,"1 revolver 
6 rounds of ammunition","Criminal Individual
Police",Criminal individual; Police,"Criminal, State",,,1,,,,,,,,,,,,,,,,,6,,,,,,Crime,,4.74,https://baophapluat.vn/tien-giang-bat-qua-tang-doi-tuong-tang-tru-sung-trai-phep-post421826.html
11,VNM.2021.10.18.001,Seizure,"Police seize pistol, rifle from agitator in Yen Bai",18 October 2021,"Dong Cay hamlet, Yen Thang commune, Luc Yen district, Yen Bai",22.1310817077289,104.757281709325,"Police seized one K54 pistol, one craft rifle, two unspecified firearms, and 31 rounds of ammunition from Au Van Bac in Dong Cay hamlet, Yen Thang commune, Luc Yen district, Yen Bai province on 18 October 2021. Bac was reportedly known for ""[inciting] large-scale protests and [causing] disruption to public order and security in the locality. ","1 K54 pistol
1 craft rifle
2 unspecified firearms
39 rounds of ammunition","Criminal Individual
Police",Criminal individual; Police,"Criminal, State",2,1,,,,,,,,,,,,,,,,,,39,,1,,,,Crime,,1.06,https://cand.vn/khoi-to-doi-tuong-tang-tru-trai-phep-vu-khi-quan-dung-post638404.html
9,VNM.2021.10.11.001,Seizure,Police seize firearms from drug trafficker at checkpoint in Bac Giang,11 October 2021,"Viet Lap Commune, Tan Yen District, Bac Giang",21.3526763584083,106.137165462607,"Police seized two military-grade firearms from drug trafficker Nguyen Van Trinh after he drove his car into a police checkpoint in Viet Lap Commune, Tan Yen District, Bac Giang on 11 October 2021. Police, aware Trinh was armed and prepared to resist, stopped his vehicle while he was transporting drugs; Trinh accelerated into the officers but was safely apprehended, and police seized roughly 100 grams of methamphetamine, 2,000 ecstasy pills, a knife, a folding blade, and two mobile phones from the car. A follow-up search of Trinh's fortified home turned up two firearms, 1,000 more ecstasy pills, roughly 115 grams of methamphetamine, VND 3.4 million, and an electronic scale. Trinh confessed to the drug offenses; police also determined that his co-defendant, 17-year-old Nguyen Bui Anh Tuan, had been living with Trinh and helping him sell drugs for a fee.",2 unspecified firearms,"Criminal Organization
Police","Criminal Organization (Nguyen Van Trinh, born 1986; Nguyen Bui Anh Tuan, born 2004); Police (Tan Yen District Police Criminal Investigation Team, Bac Giang Provincial Police).","Criminal, State",2,,,,,,,,,,,,,,,,,,,,,,,,,Crime,Drug trafficking,4.390000000000001,https://cand.vn/sam-2-sung-quan-dung-nuoi-gia-nhan-de-buon-ma-tuy-post631461.html
0,VNM.2021.08.22.001,Seizure,Border Guards Seize Rubber-Bullet Gun From Laotian Drug Traffickers in Quang Tri,22 August 2021,"Huong Lap Border Guard Station, Quang Tri",16.8935305169552,106.546799726167,"A border guard patrol seized weapons and ammunition, including a ""rubber bullet gun with six military-grade bullets,"" when they arrested at least two suspected drug traffickers attempting to smuggle 45.6kg of methamphetamine from Laos into Vietnam. Both suspects were Laotian nationals and were sentenced to death in April 2023. One of the traffickers was hired by a friend for about USD 350 to smuggle the drugs, while the other (brother-in-law of the his co-defendent) was paid USD 5,000 to acts as a guard. He was given the rubber bullet gun and ammunition. Several other traffickers managed to escape.","1 'rubber bullet gun' (presumed converted/caft handgun)
6 rounds of ammunition","Criminal Organization
Military",Criminal organization (Laotian drug traffickers); Military (Border Guard),"Criminal, State",,,,,,,,,,,,,,,,,,,,6,1,,,,,"Crime, Smuggling",Drug trafficking,2,https://vietnamnews.vn/society/1519629/two-lao-nationals-sentenced-to-death-for-illegal-trading-of-45kg-of-drugs.html
